pays,ville,coordonnesgroup
États-Unis,Kiel,Point(-88.031944444 43.914722222)
États-Unis,Mexico,Point(-91.884722222 39.165833333)
États-Unis,Saint-Paul,Point(-122.976766666 45.211230555)
États-Unis,Victoria,Point(-96.993333333 28.816944444) | Point(-93.661666666 44.858611111) | Point(-99.1475 38.8536)
États-Unis,Weimar,Point(-96.78 29.7022)
États-Unis,Absecon,Point(-74.495277777 39.425277777)
États-Unis,Alpha,Point(-94.87166667 43.63833333)
États-Unis,Amsterdam,Point(-74.1903 42.9433) | Point(-94.5875 38.350555555)
États-Unis,Belfast,Point(-69.0117 44.4258)
États-Unis,Ceres,Point(-120.957222222 37.601388888)
États-Unis,Fulda,Point(-95.599722222 43.87)
États-Unis,Kankakee,Point(-87.86 41.12)
États-Unis,Luther,Point(-93.818611111 41.967222222)
États-Unis,Portland,Point(-70.266666666 43.666666666) | Point(-91.511388888 33.237777777) | Point(-97.3206 27.8831) | Point(-84.98 40.4339) | Point(-86.515833333 36.5825) | Point(-84.903055555 42.869166666) | Point(-122.666666666 45.516666666) | Point(-97.371944444 47.500555555)
États-Unis,Rugby,Point(-99.996111111 48.367222222)
États-Unis,Toledo,Point(-83.583333333 41.666666666) | Point(-122.848055555 46.439166666) | Point(-123.937777777 44.621111111) | Point(-92.579166666 41.993333333)
États-Unis,Wartburg,Point(-84.591944444 36.104166666)
États-Unis,Watson,Point(-91.256666666 33.8925) | Point(-95.801388888 45.009722222)
États-Unis,Atlanta,Point(-92.4803 39.8992) | Point(-84.390277777 33.756944444) | Point(-94.1667 33.1183) | Point(-89.2331 40.2628) | Point(-96.7686 37.4353)
États-Unis,Austin,Point(-97.733333333 30.3) | Point(-92.974861111 43.6666) | Point(-91.989166666 35.005277777) | Point(-85.8046 38.7424)
États-Unis,Baird,Point(-99.3972 32.3961)
États-Unis,Bentley,Point(-97.5172 37.8864)
États-Unis,Canton,Point(-91.62516 40.12504) | Point(-91.5225 40.130555555) | Point(-90.0342 40.5578) | Point(-81.375833333 40.805) | Point(-95.866666666 32.553611111) | Point(-96.590833333 43.302222222) | Point(-84.4947 34.2272) | Point(-90.0317 32.6119) | Point(-91.93 43.529722222) | Point(-97.4278 38.3872)
États-Unis,Durham,Point(-78.907222 35.9875) | Point(-122.758611111 45.394444444) | Point(-97.2272 38.4844)
États-Unis,Elliott,Point(-97.814166666 46.4025) | Point(-95.161944444 41.148888888)
États-Unis,Essex,Point(-95.305277777 40.833055555) | Point(-89.8625 36.8119)
États-Unis,Everman,Point(-97.2842 32.6303)
États-Unis,Fort Worth,Point(-97.3325 32.756388888)
États-Unis,Hamlet,Point(-79.7061 34.8881)
États-Unis,Independence,Point(-93.699444444 45.0175) | Point(-94.416666666 39.083333333) | Point(-91.893888888 42.470277777) | Point(-123.191388888 44.853055555) | Point(-95.7114 37.2283) | Point(-84.5469 38.9536) | Point(-91.422222222 44.358333333) | Point(-81.6408 41.3819)
États-Unis,Kennedale,Point(-97.218055555 32.65)
États-Unis,Lincolnshire,Point(-85.6208 38.2242)
États-Unis,Palestine,Point(-90.906111111 34.973611111) | Point(-95.638611111 31.758055555)
États-Unis,Paramount,Point(-118.166666666 33.9)
États-Unis,Santa Maria,Point(-120.433333333 34.951388888)
États-Unis,Stockport,Point(-91.833333333 40.856944444)
États-Unis,Wayland,Point(-91.5819 40.3953) | Point(-85.644722222 42.673888888) | Point(-82.8011 37.4453) | Point(-91.659722222 41.1475)
États-Unis,Barbourmeade,Point(-85.5997 38.3003)
États-Unis,Goodell,Point(-93.614166666 42.923611111)
États-Unis,Horicon,Point(-88.6325 43.448333333)
États-Unis,Loma Linda,Point(-117.250555555 34.048333333)
États-Unis,Mt. Juliet,Point(-86.513611111 36.202777777)
États-Unis,Tensed,Point(-116.924 47.1603)
États-Unis,Tieton,Point(-120.756 46.7031)
États-Unis,Alice,Point(-97.555 46.762777777) | Point(-98.07028 27.75056)
États-Unis,Annapolis,Point(-76.501111111 38.973055555) | Point(-90.69694 37.35972)
États-Unis,Arcade,Point(-83.55111 34.07694)
États-Unis,Augusta,Point(-90.8819 38.5722) | Point(-69.78 44.310555555) | Point(-91.360833333 35.286388888) | Point(-96.98 37.6925) | Point(-84.0058 38.7717) | Point(-91.122777777 44.679722222) | Point(-81.975 33.47)
États-Unis,Black Hawk,Point(-105.492 39.8031)
États-Unis,Breda,Point(-94.978055555 42.182222222)
États-Unis,Détroit,Point(-83.0475 42.331666666)
États-Unis,Dover,Point(-75.525709 39.161662) | Point(-70.875 43.195277777) | Point(-93.1125 35.4006) | Point(-81.4778 40.5267) | Point(-87.844722222 36.482222222) | Point(-116.6 48.2536) | Point(-92.139166666 43.973611111) | Point(-83.8825 38.7581)
États-Unis,Eloy,Point(-111.6 32.763611)
États-Unis,Hartford,Point(-72.685 41.763333333) | Point(-85.694544 31.103664) | Point(-94.378333333 35.023333333) | Point(-96.945 43.624722222) | Point(-88.378888888 43.318333333) | Point(-95.9564 38.3078) | Point(-86.9019 37.4503) | Point(-93.4022 41.4597) | Point(-86.166666666 42.206111111)
États-Unis,Hettinger,Point(-102.633333333 46.000833333)
États-Unis,Issaquah,Point(-122.043333333 47.535555555)
États-Unis,Jamestown,Point(-97.8617 39.6) | Point(-79.238611111 42.095555555) | Point(-84.9325 36.429166666) | Point(-85.0669 36.9847) | Point(-98.703055555 46.905555555)
États-Unis,Kingston,Point(-74.0 41.925) | Point(-94.0383 39.6431) | Point(-94.313333333 45.196944444) | Point(-84.9447 34.2358) | Point(-84.525 35.872222222)
États-Unis,La Salle,Point(-94.569722222 44.070833333)
États-Unis,Las Cruces,Point(-106.765277777 32.319722222)
États-Unis,Leal,Point(-98.316388888 47.105555555)
États-Unis,Lincoln,Point(-93.3328 38.3922) | Point(-96.680277777 40.810555555) | Point(-89.3675 40.15) | Point(-94.423888888 35.948333333) | Point(-121.296111111 38.887222222) | Point(-86.138879 33.593156) | Point(-100.702222222 46.761944444) | Point(-92.691944444 42.2625)
États-Unis,Lipan,Point(-98.0453 32.5186)
États-Unis,Bridge City,Point(-93.842836 30.034211)
États-Unis,Mercedes,Point(-97.91861 26.14917)
États-Unis,Pinson,Point(-86.6819 33.6864)
États-Unis,Port Arthur,Point(-93.94 29.885)
États-Unis,Rea,Point(-94.7644 40.0611)
États-Unis,Falls Church,Point(-77.171111111 38.882222222)
États-Unis,Roswell,Point(-104.528055555 33.387222222) | Point(-84.3442 34.0339)
États-Unis,Saint Paul,Point(-93.093611111 44.944166666) | Point(-98.46 41.213611111) | Point(-170.266614 57.133806)
États-Unis,Salem,Point(-70.898503 42.516845) | Point(-91.620833333 40.853055555) | Point(-111.6725 40.050555555) | Point(-91.823888888 36.370555555) | Point(-86.098888888 38.604166666) | Point(-88.9456158 38.6269929) | Point(-91.5359808 37.6455993) | Point(-80.8528 40.9008) | Point(-75.4725 39.5682) | Point(-80.5628 39.2833) | Point(-97.386666666 43.726111111) | Point(-88.2411 37.2647) | Point(-80.055836 37.286895) | Point(-123.028888888 44.930833333)
États-Unis,San Jacinto,Point(-116.966666666 33.787222222)
États-Unis,San Juan,Point(-98.1528 26.1925) | Point(-66.066666666 18.45)
États-Unis,Santa Fe,Point(-105.966666666 35.666666666) | Point(-95.1042 29.3806)
États-Unis,Springfield,Point(-83.804166666 39.926944444) | Point(-72.547455 42.112411) | Point(-89.655 39.799444444) | Point(-94.978611111 44.239444444) | Point(-96.1325 41.082222222) | Point(-97.894722222 42.854722222) | Point(-85.2219 37.6864) | Point(-93.286111111 37.195) | Point(-86.8786 36.4994) | Point(-85.610555555 30.165555555) | Point(-81.3103 32.3683) | Point(-85.230833333 42.323611111) | Point(-122.991111111 44.053055555)
États-Unis,St. Paul,Point(-95.1736 37.5186) | Point(-91.516944444 40.766944444) | Point(-90.736773 38.849951) | Point(-96.550277777 33.041111111)
États-Unis,Sultan,Point(-121.809 47.8664)
États-Unis,New Bloomfield,Point(-92.0897 38.7194)
États-Unis,Neillsville,Point(-90.595833333 44.561111111)
États-Unis,Nekoosa,Point(-89.899937 44.319081)
États-Unis,Pillsbury,Point(-97.794444444 47.206111111)
États-Unis,Arthur,Point(-95.346666666 42.335277777) | Point(-97.216666666 47.104722222)
États-Unis,Aurora,Point(-104.8125 39.710833333) | Point(-88.298611111 41.76) | Point(-81.3558 41.3192) | Point(-97.51611 33.05806) | Point(-98.0036 40.8667) | Point(-92.24027778 47.52916667) | Point(-84.9036 39.0586) | Point(-93.7206 36.97) | Point(-111.936388888 38.921111111) | Point(-97.5303 39.4517) | Point(-122.755277777 45.230277777) | Point(-91.728611111 42.618055555)
États-Unis,Bruno,Point(-92.664444444 46.279166666)
États-Unis,Carlton,Point(-92.425 46.663888888) | Point(-83.035 34.0422) | Point(-97.2939 38.6867) | Point(-123.1775 45.293611111)
États-Unis,Charleston,Point(-94.040833333 35.298611111) | Point(-81.633333333 38.347222222) | Point(-79.9325 32.776111111) | Point(-89.346388888 36.921388888) | Point(-88.1789 39.4886) | Point(-90.0539 34.0075) | Point(-84.756837 35.284366)
États-Unis,Chesapeake,Point(-76.287405 36.767398)
États-Unis,Glendale,Point(-112.2 33.583333333) | Point(-90.3842 38.5931) | Point(-118.25 34.170833333) | Point(-123.428333333 42.736944444) | Point(-87.927777777 43.13) | Point(-104.934 39.7025)
États-Unis,Laurel,Point(-108.770833333 45.673888888) | Point(-76.8597 39.0958) | Point(-97.093055555 42.428055555) | Point(-89.139444444 31.6975) | Point(-92.922777777 41.883611111)
États-Unis,Lowell,Point(-94.139444444 36.260555555) | Point(-71.314722222 42.639444444) | Point(-122.782222222 43.921388888) | Point(-81.101111111 35.267222222) | Point(-85.337778 42.934444)
États-Unis,Methuen,Point(-71.191388888 42.726111111)
États-Unis,Oconomowoc,Point(-88.496944444 43.108611111)
États-Unis,Paradise,Point(-97.6883 33.1506) | Point(-121.621388888 39.759722222) | Point(-98.9175 39.1156)
États-Unis,San Luis,Point(-114.768333333 32.496111111)
États-Unis,Santa Cruz,Point(-122.026252 36.97205)
États-Unis,Scranton,Point(-95.7381 38.7794) | Point(-94.546111111 42.022222222) | Point(-93.540833333 35.360277777) | Point(-103.144166666 46.147222222) | Point(-75.6624122 41.408969)
États-Unis,Tower City,Point(-97.675 46.923333333)
États-Unis,Waltham,Point(-71.235005 42.380596) | Point(-92.87713 43.82163)
États-Unis,Woburn,Point(-71.152777777 42.479166666)
États-Unis,Worcester,Point(-71.798888888 42.271388888)
États-Unis,St. Mary,Point(-89.9489 37.8761)
États-Unis,Alamogordo,Point(-105.952222222 32.895833333)
États-Unis,Brigham City,Point(-112.015 41.510277777)
États-Unis,comté d'Honolulu,Point(-157.966666666 21.466666666)
États-Unis,Cottonwood Heights,Point(-111.820277777 40.617222222)
États-Unis,Heber City,Point(-111.412222222 40.506666666)
États-Unis,La Verkin,Point(-113.266666666 37.213611111)
États-Unis,Satanta,Point(-100.988 37.4367)
États-Unis,Washington Terrace,Point(-111.977777777 41.1725)
États-Unis,Addison,Point(-96.835 32.957777777)
États-Unis,Akutan,Point(-165.80139 54.14472)
États-Unis,Attalla,Point(-86.098413 34.009818)
États-Unis,Banks,Point(-123.110833333 45.614166666)
États-Unis,Breezy Point,Point(-94.216944444 46.616666666)
États-Unis,Butler,Point(-84.370277777 38.786944444) | Point(-94.335 38.258611111) | Point(-84.8719 41.4303) | Point(-84.2333 32.55) | Point(-79.894722222 40.860555555)
États-Unis,Cherokee,Point(-95.55 42.75) | Point(-98.355277777 36.754166666) | Point(-94.822777777 37.343888888)
États-Unis,Cuba,Point(-91.4033 38.0631) | Point(-90.1933 40.4933) | Point(-97.4572 39.8022)
États-Unis,Decatur,Point(-94.456666666 36.3375) | Point(-88.944166666 39.851666666) | Point(-97.583333333 33.233333333) | Point(-86.983392 34.580992) | Point(-84.2978 33.7714) | Point(-84.9292 40.8294)
États-Unis,Delta Junction,Point(-145.718611111 64.047777777)
États-Unis,Foley,Point(-87.681509 30.405594) | Point(-93.909722222 45.664722222) | Point(-90.7425 39.0453)
États-Unis,Grimes,Point(-93.784444444 41.683055555)
États-Unis,Harrell,Point(-92.4 33.510555555)
États-Unis,Holly Grove,Point(-91.2006 34.5975)
États-Unis,Jemison,Point(-86.743567 32.958831)
États-Unis,Lake Village,Point(-91.283611111 33.331666666)
États-Unis,Lanett,Point(-85.199684 32.863424)
États-Unis,Lester,Point(-96.333333333 43.4375)
États-Unis,Little Flock,Point(-94.136666666 36.388055555)
États-Unis,London,Point(-93.2367 35.3258) | Point(-83.445041 39.887466) | Point(-84.0842 37.1275)
États-Unis,Malvern,Point(-92.810833333 34.363888888) | Point(-95.584444444 41.004722222)
États-Unis,Marion,Point(-90.201666666 35.206111111) | Point(-98.13917 29.57167) | Point(-79.397222222 34.18) | Point(-87.317284 32.632838) | Point(-88.93 37.73028) | Point(-85.6647 40.5492) | Point(-83.12639 40.58639) | Point(-91.597777777 42.034166666) | Point(-98.333611111 46.607222222) | Point(-88.07889 37.3325) | Point(-82.005833333 35.683055555) | Point(-88.886388888 44.6725) | Point(-97.01583 38.34889) | Point(-97.26 43.423333333)
États-Unis,Moody,Point(-86.496388888 33.5925) | Point(-97.3603 31.3075)
États-Unis,Oak Hill,Point(-80.846944444 28.884722222) | Point(-81.145277777 37.982777777) | Point(-86.786944444 36.082777777) | Point(-97.3422 39.2464)
États-Unis,Parkdale,Point(-91.5475 33.121666666)
États-Unis,Perry,Point(-94.1071797 41.8385964) | Point(-91.6711 39.4283) | Point(-112.036666666 41.461944444) | Point(-83.721111111 32.465) | Point(-95.3919 39.0756) | Point(-83.5825 30.114444444) | Point(-84.21941 42.82642) | Point(-97.291111111 36.291388888)
États-Unis,Powell,Point(-108.758333333 44.758888888) | Point(-83.0742 40.1583)
États-Unis,Providence,Point(-71.41283 41.82399) | Point(-111.814166666 41.705) | Point(-87.7569 37.3983)
États-Unis,Rison,Point(-92.189722222 33.957222222)
États-Unis,Roanoke,Point(-85.369784 33.14883) | Point(-97.2264 33.005) | Point(-79.933333333 37.266666666)
États-Unis,Shungnak,Point(-157.137 66.8858)
États-Unis,Tallassee,Point(-85.893061 32.539402)
États-Unis,Union Grove,Point(-94.9097 32.5833)
États-Unis,Walnut Grove,Point(-95.468888888 44.223611111) | Point(-93.5483 37.4108)
États-Unis,Winfield,Point(-87.80799 33.928258) | Point(-95.1111 33.1661) | Point(-96.9806 37.2478) | Point(-91.4375 41.1269) | Point(-90.74 38.9964)
États-Unis,Winthrop,Point(-94.354444444 33.830833333) | Point(-70.983333333 42.375) | Point(-94.366388888 44.543055555) | Point(-91.735833333 42.4725)
États-Unis,Wainwright,Point(-160.016 70.6472)
États-Unis,Lake Wales,Point(-81.584166666 27.904722222)
États-Unis,Anderson,Point(-149.195352 64.345372) | Point(-85.68139 40.1) | Point(-95.98778 30.48694) | Point(-122.296666666 40.452222222) | Point(-94.445 36.65111) | Point(-82.6524 34.5049)
États-Unis,Arkansas City,Point(-91.203611111 33.608888888) | Point(-97.03944 37.065)
États-Unis,Avondale,Point(-94.5467 39.1553) | Point(-112.349722222 33.433611111)
États-Unis,Barling,Point(-94.300555555 35.322777777)
États-Unis,Beaumont,Point(-116.973611111 33.924166666) | Point(-94.126666666 30.08)
États-Unis,Berryville,Point(-93.568333333 36.368333333)
États-Unis,Bessemer,Point(-86.956569 33.391343) | Point(-90.0529504 46.4813363)
États-Unis,Blevins,Point(-93.5767 33.8711)
États-Unis,Blytheville,Point(-89.913888888 35.930833333)
États-Unis,Center Point,Point(-86.680437 33.639302) | Point(-91.7825 42.190555555)
États-Unis,Clarksville,Point(-95.0525 33.6111) | Point(-90.905 39.368888888) | Point(-87.3594444 36.5297222) | Point(-93.477222222 35.463888888) | Point(-92.669722222 42.782777777)
États-Unis,Cusseta,Point(-85.305833333 32.784722222) | Point(-84.776944444 32.305555555)
États-Unis,Dardanelle,Point(-93.160277777 35.2225)
États-Unis,Egegik,Point(-157.35778 58.21917)
États-Unis,Emmonak,Point(-164.545 62.7772)
États-Unis,Evergreen,Point(-86.954905 31.435025)
États-Unis,Forrest City,Point(-90.788611111 35.01)
États-Unis,Fulton,Point(-91.948055555 38.850833333) | Point(-93.8144 33.6119) | Point(-94.7194 38.0097) | Point(-90.159318 41.8650058) | Point(-88.4014 34.2661) | Point(-88.8789 36.5092) | Point(-76.413223888 43.319878055)
États-Unis,Gentry,Point(-94.484166666 36.266944444)
États-Unis,Glenwood,Point(-95.7425 41.045555555) | Point(-93.5483 34.3281) | Point(-95.389722222 45.650277777) | Point(-82.6728 32.1811)
États-Unis,Golovin,Point(-163.027777777 64.544444444)
États-Unis,Goodnews Bay,Point(-161.585835 59.121408)
États-Unis,Gould,Point(-91.561666666 33.985833333)
États-Unis,Grannis,Point(-94.3283 34.2389)
États-Unis,Haines,Point(-117.94 44.911666666)
États-Unis,Harrison,Point(-84.799444444 44.019166666) | Point(-93.113611111 36.237222222) | Point(-116.781 47.4497) | Point(-84.8044 39.2581)
États-Unis,Headland,Point(-85.339793 31.35341)
États-Unis,Houston,Point(-95.383055555 29.762777777) | Point(-91.9597 37.3233) | Point(-149.816666666 61.629166666) | Point(-91.56848 43.7633)
États-Unis,Hydaburg,Point(-132.82083 55.20444)
États-Unis,Keiser,Point(-90.096111111 35.674444444)
États-Unis,King Cove,Point(-162.318055555 55.072222222)
États-Unis,Lake Geneva,Point(-88.434444444 42.5925)
États-Unis,Lewisville,Point(-97.0061 33.0383) | Point(-93.579444444 33.360555555) | Point(-112.012 43.6947) | Point(-94.4375 43.923333333)
États-Unis,Litchfield Park,Point(-112.358333333 33.493333333)
États-Unis,Marmaduke,Point(-90.385555555 36.189444444)
États-Unis,Melbourne,Point(-91.894444444 36.059722222) | Point(-93.1025 41.941666666) | Point(-80.60811 28.08363) | Point(-80.633333333 28.116666666) | Point(-84.36833 39.03139)
États-Unis,New Hope,Point(-93.383333333 45.033333333) | Point(-86.412129 34.538194) | Point(-85.653333333 35.0)
États-Unis,Palmer,Point(-94.6 42.630833333) | Point(-149.117222222 61.601944444) | Point(-72.329166666 42.158333333) | Point(-97.14 39.6328)
États-Unis,Paragould,Point(-90.503055555 36.056944444)
États-Unis,Perrytown,Point(-93.5353 33.6986)
États-Unis,Piggott,Point(-90.1928 36.3839)
États-Unis,Pocahontas,Point(-90.9733 36.2636) | Point(-94.673055555 42.734444444)
États-Unis,Prattville,Point(-86.451305 32.459135)
États-Unis,Prichard,Point(-88.100384 30.748038)
États-Unis,Rochelle,Point(-89.0656 41.9233) | Point(-83.4539 31.9489)
États-Unis,Ruby,Point(-155.488888888 64.738888888)
États-Unis,Salesville,Point(-92.265277777 36.245277777)
États-Unis,Savoonga,Point(-170.461 63.6967)
États-Unis,Scottsboro,Point(-86.03415 34.67231)
États-Unis,Searcy,Point(-91.733611111 35.246944444)
États-Unis,Selma,Point(-98.3158 29.5872) | Point(-87.02 32.41) | Point(-119.611944444 36.570833333)
États-Unis,Seward,Point(-97.096944444 40.911111111) | Point(-149.433333333 60.124444444) | Point(-98.7956 38.1775)
États-Unis,Shageluk,Point(-159.531 62.6561)
États-Unis,Sitka,Point(-135.334722222 57.053333333)
États-Unis,Slocomb,Point(-85.594305555 31.108541666)
États-Unis,Tontitown,Point(-94.246666666 36.179166666)
États-Unis,Tuckerman,Point(-91.200833333 35.728055555)
États-Unis,Union Springs,Point(-85.712777777 32.14)
États-Unis,Wales,Point(-168.089166666 65.612222222) | Point(-98.601666666 48.894166666)
États-Unis,Walnut Ridge,Point(-90.9569 36.0725)
États-Unis,Wasilla,Point(-149.4525 61.581666666)
États-Unis,Waukesha,Point(-88.231666666 43.011666666)
États-Unis,Whittier,Point(-118.024444444 33.965555555) | Point(-148.678 60.7742)
États-Unis,Wilmot,Point(-91.573888888 33.059166666) | Point(-96.858611111 45.408333333)
États-Unis,Wilsonville,Point(-122.76642 45.306805)
États-Unis,Port Sainte-Lucie,Point(-80.355 27.275833333)
États-Unis,Altenburg,Point(-89.58139 37.63111)
États-Unis,Cisco,Point(-98.9814 32.3847)
États-Unis,Cuthbert,Point(-84.793611111 31.770833333)
États-Unis,Eagle,Point(-116.346388888 43.693055555) | Point(-141.201 64.7875)
États-Unis,Eugene,Point(-123.085555555 44.051944444)
États-Unis,Gary,Point(-87.345555555 41.580833333) | Point(-81.536388888 37.361388888) | Point(-96.266111111 47.371666666) | Point(-96.4575 44.793055555)
États-Unis,Hart,Point(-86.363888888 43.698333333) | Point(-102.115 34.3867)
États-Unis,Knoxville,Point(-93.365833333 35.383055555) | Point(-90.2856977 40.9069311) | Point(-93.101388888 41.319166666) | Point(-83.95 35.966666666)
États-Unis,Laingsburg,Point(-84.351388888 42.890277777)
États-Unis,Lennox,Point(-96.895555555 43.353888888)
États-Unis,Leroy,Point(-97.0203 31.7317)
États-Unis,McEwen,Point(-87.635 36.108888888)
États-Unis,Otho,Point(-94.149722222 42.424722222)
États-Unis,Passaic,Point(-74.128888888 40.8575)
États-Unis,Pomona,Point(-117.755833333 34.060833333) | Point(-95.4517 38.6092)
États-Unis,Ripon,Point(-121.128333333 37.740555555) | Point(-88.839722222 43.845)
États-Unis,Saint-Louis,Point(-90.2 38.616666666)
États-Unis,San Antonio,Point(-98.493888888 29.425) | Point(-82.275 28.336666666)
États-Unis,Surprise,Point(-112.367797222 33.629194444)
États-Unis,West Concord,Point(-92.899722222 44.153611111)
États-Unis,Winston,Point(-123.4175 43.121666666)
États-Unis,Wood River,Point(-90.0773261 38.8631433) | Point(-98.600833333 40.821666666)
États-Unis,Corry,Point(-79.6403 41.9203)
États-Unis,Vernonia,Point(-123.189166666 45.859722222)
États-Unis,Gumbranch,Point(-81.6844 31.8389) | Point(-81.72678 31.85826)
États-Unis,Guntown,Point(-88.659777777 34.443166666)
États-Unis,Lake Norden,Point(-97.208333333 44.581666666)
États-Unis,Mounds View,Point(-93.208611111 45.105)
États-Unis,Point Arena,Point(-123.693055555 38.908888888)
États-Unis,Trotwood,Point(-84.29 39.7947)
États-Unis,Watford City,Point(-103.280555555 47.8025)
États-Unis,Fitchburg,Point(-71.802777777 42.583333333) | Point(-89.431388888 43.006388888)
États-Unis,Orem,Point(-111.696486 40.298753)
États-Unis,South Jordan,Point(-111.960833333 40.561666666)
États-Unis,Virginia Beach,Point(-75.9779 36.8506)
États-Unis,Salyersville,Point(-83.063055555 37.748055555)
États-Unis,Wildrose,Point(-103.183333333 48.630277777)
États-Unis,Anaheim,Point(-117.889722222 33.836111111)
États-Unis,Angus,Point(-96.42417 31.98861)
États-Unis,Arnold,Point(-90.369444444 38.432777777) | Point(-79.764444444 40.5775)
États-Unis,Atlantic,Point(-95.010833333 41.401388888)
États-Unis,Bedford Heights,Point(-81.5064 41.4047)
États-Unis,Blackburn,Point(-93.4847 39.1039)
États-Unis,Bogue,Point(-99.6883 39.3597)
États-Unis,Bolivar,Point(-93.416666666 37.616666666) | Point(-89.0055 35.2633)
États-Unis,Boulder,Point(-105.292777777 40.019444444)
États-Unis,Condon,Point(-120.185 45.235555555)
États-Unis,Echo,Point(-119.194722222 45.741111111) | Point(-95.4175 44.61694444)
États-Unis,Fife,Point(-122.359722222 47.234444444)
États-Unis,Flora,Point(-88.4758913 38.6688213)
États-Unis,Hurricane,Point(-113.326111111 37.174166666) | Point(-82.019722222 38.4325)
États-Unis,Jackson,Point(-87.891113 31.521685) | Point(-90.184722222 32.298888888) | Point(-84.401388888 42.245833333) | Point(-88.820833333 35.633055555) | Point(-89.658055555 37.38) | Point(-82.6397 39.0508) | Point(-120.774166666 38.348888888) | Point(-94.988611111 43.620833333) | Point(-83.3883 37.5531)
États-Unis,Linden,Point(-87.792777777 32.301111111) | Point(-94.3644 33.0081) | Point(-94.270277777 41.643611111) | Point(-83.78 42.82) | Point(-74.2378 40.6252)
États-Unis,Medina,Point(-81.86389 41.13583) | Point(-122.23278 47.62639) | Point(-99.298055555 46.894722222) | Point(-88.780833333 35.805277777) | Point(-93.5825 45.035277777)
États-Unis,Metter,Point(-82.06222 32.39611)
États-Unis,Nashua,Point(-71.464444444 42.7575) | Point(-92.538055555 42.952222222) | Point(-96.308055555 46.0375)
États-Unis,Orlando,Point(-81.386666666 28.533611111)
États-Unis,Pacific,Point(-90.75 38.4814) | Point(-122.247777777 47.263333333)
États-Unis,Perth,Point(-99.458333333 48.715555555)
États-Unis,Philadelphia,Point(-89.1128 32.7742) | Point(-84.401388888 35.678333333)
États-Unis,Rhodes,Point(-93.185 41.926666666)
États-Unis,Richmond,Point(-95.7631 29.5808) | Point(-84.890555555 39.830277777) | Point(-84.293611111 37.744722222) | Point(-122.347777777 37.935833333) | Point(-93.9758 39.2775) | Point(-111.81 41.9194) | Point(-94.518333333 45.454166666) | Point(-82.755833333 42.809166666) | Point(-77.466666666 37.533333333) | Point(-95.2531 38.4025)
États-Unis,Spokane,Point(-117.5 47.658888888)
États-Unis,Fuquay-Varina,Point(-78.788611111 35.591944444)
États-Unis,Mission Hills,Point(-94.615 39.01361)
États-Unis,Mountain Iron,Point(-92.623611111 47.5325)
États-Unis,Arroyo Grande,Point(-120.586666666 35.120833333)
États-Unis,Orrville,Point(-81.7667 40.8333)
États-Unis,St. Pete Beach,Point(-82.741944444 27.724722222)
États-Unis,Croswell,Point(-82.621111111 43.275555555)
États-Unis,Aragon,Point(-85.05722 34.045)
États-Unis,Baltimore,Point(-76.615 39.286388888)
États-Unis,Bellevue,Point(-98.0156 33.6353) 
États-Unis,Bristol,Point(-72.940555555 41.681111111) États-Unis,Cameron,Point(-96.9786 30.8544) | Point(-80.566111111 39.826666666) | Point(-94.240555555 39.743055555)
États-Unis,Carlsbad,Point(-104.236388888 32.411944444) | Point(-117.350996 33.158267)
États-Unis,Cromwell,Point(-94.4625 41.040833333) | Point(-92.884166666 46.680833333)
États-Unis,Duncan,Point(-97.949444444 34.516666666)
États-Unis,Ellsworth,Point(-93.580833333 42.311944444) | Point(-98.2292 38.7319) | Point(-96.018333333 43.518055555) | Point(-68.476111111 44.572222222)
États-Unis,Enterprise,Point(-85.844484 31.327476) | Point(-113.718055555 37.571111111) | Point(-117.276944444 45.424166666) | Point(-97.1181 38.9025)
États-Unis,Euclid,Point(-81.519166666 41.595555555)
États-Unis,Forks,Point(-124.385 47.9511)
États-Unis,Freeport,Point(-95.3569 28.9594) | Point(-94.683333333 45.666666666) | Point(-89.630277777 42.291944444) | Point(-86.130277777 30.5025) | Point(-97.8564 37.1972)
États-Unis,Fresno,Point(-119.792222222 36.781666666)
États-Unis,Granada,Point(-94.347777777 43.695555555)
États-Unis,Hawkins,Point(-95.2008 32.5917)
États-Unis,Kent,Point(-81.3611 41.1506) | Point(-122.226944444 47.382777777)
États-Unis,La Plata,Point(-92.4922 40.0239)
États-Unis,Lancaster,Point(-95.3033 39.5717) | Point(-118.154166666 34.686944444) | Point(-92.5292 40.5242) | Point(-96.775 32.6022) | Point(-82.605293 39.719297) | Point(-80.773333333 34.721111111) | Point(-90.710555555 42.848611111) | Point(-84.5794 37.6186) | Point(-76.304444444 40.039722222) | Point(-96.804166666 48.858333333)
États-Unis,Liberty,Point(-90.8039 31.1608) | Point(-94.7967 30.0575) | Point(-94.426388888 39.240833333) | Point(-82.695 34.788333333) | Point(-95.5981 37.1561) | Point(-84.9306 37.3211)
États-Unis,Manson,Point(-94.534722222 42.530555555)
États-Unis,Morgan,Point(-97.6069 32.0169) | Point(-111.676111111 41.041111111) | Point(-84.6011 31.5389) | Point(-94.925833333 44.416388888)
États-Unis,Nimrod,Point(-94.880833333 46.638888888)
États-Unis,Odessa,Point(-102.365555555 31.863333333) | Point(-93.955 38.9969) | Point(-96.32894 45.25969)
États-Unis,Page,Point(-111.46 36.9142) | Point(-97.570277777 47.158055555)
États-Unis,Pearl,Point(-90.1053 32.2719)
